ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3005010	qacEdelta1	3755	protein homolog model	Citrobacter freundii	12.31	20.89	7.38	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio harveyi	0	4	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter pittii	3.94	4.55	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Mycolicibacterium fortuitum	0	3.45	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella oxytoca	4.79	13.45	5.13	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio cholerae	21.05	5.11	1.79	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio cholerae	21.05	5.11	1.79	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter cloacae	8.38	15.65	5.36	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella sonnei	2.91	9.13	2.44	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas putida	4	5.88	4.23	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella dysenteriae	9.09	16.67	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Aeromonas hydrophila	3.9	9.68	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Aeromonas hydrophila	3.9	9.68	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas stutzeri	9.09	12.21	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Burkholderia cepacia	0	6.73	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas stutzeri	9.09	12.21	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Staphylococcus haemolyticus	0	0.22	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella flexneri	5.62	10.87	7	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter cloacae	8.38	15.34	5.36	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Burkholderia cepacia	0	6.73	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Mycolicibacterium fortuitum	0	3.45	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Morganella morganii	0	18.4	36.54	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Morganella morganii	0	19.02	36.54	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Citrobacter amalonaticus	8.33	12.73	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella dysenteriae	9.09	16.67	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter asburiae	1.93	16.6	6.45	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas putida	4	5.88	4.23	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Aeromonas caviae	10.39	56.45	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter haemolyticus	2.44	0	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella sonnei	2.91	9.06	2.44	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Achromobacter xylosoxidans	14.29	1.53	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia rettgeri	16.22	21.02	26.47	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia rettgeri	16.22	25.48	26.47	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia stuartii	15.91	20.45	12.5	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter lwoffii	1.39	7.89	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter lwoffii	1.39	7.89	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter nosocomialis	0	2.87	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter pittii	3.94	4.55	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Stenotrophomonas maltophilia	0	0.3	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter johnsonii	2.78	5.45	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio harveyi	0	4	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter hormaechei	12.16	27.32	2.88	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Corynebacterium diphtheriae	0	1.25	1.85	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Corynebacterium diphtheriae	0	1.25	1.85	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Citrobacter werkmanii	0	41.03	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Proteus mirabilis	21.25	15.02	62.39	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio parahaemolyticus	0.62	0.21	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella aerogenes	8.7	4.52	4	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Aeromonas veronii	4.62	7.3	12.73	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter kobei	6.21	16.16	4.55	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas aeruginosa	10.53	11.54	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Yersinia enterocolitica	0	0.91	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Raoultella planticola	9.3	5.13	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Raoultella planticola	9.3	7.69	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Serratia liquefaciens	0	3.17	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia coli	4.27	14.88	3.72	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Laribacter hongkongensis	0	6.25	66.67	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Burkholderia cenocepacia	0	5.04	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio vulnificus	0	0.41	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter junii	33.33	4.48	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio alginolyticus	3.57	0.4	1.23	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella boydii	0	15.56	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shigella boydii	0	16.67	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter defluvii	12.5	0	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter indicus	0	2.6	9.52	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter haemolyticus	2.44	0	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter wuhouensis	4.55	50	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Citrobacter portucalensis	17.65	21.62	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Comamonas testosteroni	50	7.14	20	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter nosocomialis	0	2.87	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter chengduensis	0	40	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter chengduensis	0	40	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Enterobacter roggenkampii	0.97	12.59	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia albertii	0.56	2.58	1.43	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia albertii	0.56	2.58	1.43	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia fergusonii	2.85	6.52	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella huaxiensis	0	0	100	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella huaxiensis	0	0	100	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella michiganensis	14.29	10.11	12.9	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella quasipneumoniae	6.36	27.37	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Klebsiella quasipneumoniae	6.36	27.76	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Leclercia adecarboxylata	9.52	9.3	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia heimbachae	100	0	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia heimbachae	100	0	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas koreensis	0	4.35	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas monteilii	0	21.43	22.22	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas monteilii	0	21.43	22.22	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Shewanella putrefaciens	40	0	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Trueperella pyogenes	0	8.33	26.67	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Trueperella pyogenes	0	8.33	26.67	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Burkholderia vietnamiensis	0	0.86	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Cronobacter malonaticus	0	1.82	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Cronobacter malonaticus	0	1.82	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Edwardsiella tarda	0	6.67	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Proteus vulgaris	33.33	11.11	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia alcalifaciens	0	0	18.18	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia alcalifaciens	0	0	18.18	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas mendocina	0	14.29	0	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Aeromonas caviae	10.39	56.45	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Providencia stuartii	15.91	20.45	12.5	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Citrobacter youngae	9.09	18.75	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Laribacter hongkongensis	0	6.25	66.67	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Vibrio vulnificus	0	0.41	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Burkholderia cenocepacia	0	5.04	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Alcaligenes faecalis	20	23.53	15	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter towneri	0	7.69	25	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter indicus	0	2.6	9.52	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Acinetobacter wuhouensis	4.55	50	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Pseudomonas koreensis	0	4.35	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Edwardsiella tarda	0	6.67	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Providencia rettgeri	0	0	5.88	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Proteus penneri	0	12.5	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Citrobacter portucalensis	0	0.9	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Enterobacter chengduensis	0	4	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Acinetobacter pittii	0.49	1.7	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Klebsiella oxytoca	0.68	0	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Pseudomonas putida	0	0.53	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
